time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.520000000000002,0.07812965104,3.5501727752,13.6189293562,0.495436216448,6.19637469166,0.0,0.542016429046,5.102346993,4.48838023216,0.332529653436,-0.0797046537232,0.0,380.8466140821116,382.27935823651853,380.4554986008495,383.2934234529211
2.580000000000002,0.112136966639,3.86420328826,13.8855267751,0.51498871146,6.19126386699,0.0,0.591921580333,5.36638807248,4.39697705673,0.307313905569,-0.0993339741103,0.0,436.74064021642704,435.09362192491994,437.83285273335014,435.8392948696906
2.640000000000002,0.150055248908,4.19872383253,14.1541894733,0.534124237248,6.18522063606,0.0,0.672564210304,5.78505500861,4.55528757643,0.335484244014,-0.103646283232,0.0,523.9924309813679,523.6854204064714,522.6926546324449,524.7383478185553
2.700000000000002,0.191898072264,4.5532469686,14.4228592134,0.553771456149,6.17918974103,0.0,0.722616562298,6.03333212799,4.39940829036,0.302250684926,-0.0948950993877,0.0,421.6577326652829,422.4039335335682,423.18034870531636,420.4235242471888
2.760000000000002,0.237567239052,4.92656357009,14.6879522073,0.571304630926,6.173227091,0.0,0.800127410465,6.41108246666,4.4345530571,0.242800180357,-0.110315817831,0.0,495.17511109812466,494.0316084563451,495.1932454638569,490.87231533558673
2.820000000000002,0.287296009008,5.31928631065,14.9495153821,0.585809299813,6.16656512965,0.0,0.857953061389,6.6801360276,4.28335359791,0.239549503724,-0.112505059031,0.0,431.8601302171605,431.6640596110407,431.5692112178021,431.35500602211437
2.880000000000002,0.340676991633,5.72866624281,15.2024685486,0.600119493844,6.16004915612,0.0,0.921861732992,6.9662059959,4.14737779397,0.236328614978,-0.101757451969,0.0,439.6470125293147,440.5262858658337,439.7553291232209,439.545828791398
2.940000000000002,0.397924053898,6.15502871786,15.4466944146,0.614369020601,6.15459380985,0.0,0.986738687226,7.2461883375,3.9925446427,0.239718749432,-0.0751604743984,0.0,434.01860030179733,436.23831545932086,435.09698681849926,435.43835028825447
3.000000000000002,0.459272223127,6.59888795727,15.6823374825,0.628839708426,6.14992052572,0.0,1.05846029266,7.54931348677,3.86102302815,0.243942431849,-0.0839892695237,0.0,447.3147034207736,446.5901090999997,446.7189743613512,447.12107950135527
3.0600000000000023,0.525707733634,7.0641601573,15.9142040197,0.643944841161,6.14471139657,0.0,1.15631459344,7.9595009793,3.86538248581,0.263993002936,-0.0931772800119,0.0,500.96170379565314,500.28764260766667,499.76292058794144,501.27785192242976
3.1200000000000023,0.596883183477,7.54890718807,16.1390928671,0.659540988893,6.14023310409,0.0,1.21647897892,8.19912900104,3.63035677196,0.250273120232,-0.0518263331891,0.0,411.45053882800266,415.09096555515254,414.6973660737059,413.5632395238039
